id,day,pressure,maxtemp,humidity,cloud,sunshine,winddirection,windspeed,temp_diff,humidity_index,windspeed_category,rainfall
256,257,1013.0,31.2,91.0,88.0,1.8,70.0,26.7,4.899999999999999,3.1707317073170733,Medium,1
257,258,1015.1,30.3,81.0,69.0,2.6,90.0,25.1,5.600000000000001,2.924187725631769,Medium,1
258,259,1015.0,28.6,83.0,84.0,3.6,20.0,37.5,3.8000000000000007,3.1203007518796992,Medium,1
259,260,1013.5,28.9,76.0,54.0,4.5,80.0,16.7,4.099999999999998,2.8679245283018866,Low,1
260,261,1013.2,27.8,90.0,84.0,1.2,120.0,27.3,2.0,3.3834586466165413,Medium,1
261,262,1004.9,28.4,84.0,83.0,3.6,20.0,29.8,3.6999999999999993,3.2061068702290076,Medium,1
262,263,1010.5,27.8,73.0,47.0,6.8,70.0,21.9,3.5,2.8294573643410854,Medium,1
263,264,1017.0,28.9,82.0,66.0,2.0,70.0,34.2,4.399999999999999,3.215686274509804,Medium,0
264,265,1017.8,29.7,77.0,61.0,8.4,190.0,13.2,4.099999999999998,2.759856630824373,Low,0
265,266,1016.4,28.7,84.0,88.0,3.1,80.0,37.9,8.2,3.28125,Medium,1
266,267,1017.9,28.0,82.0,77.0,8.5,200.0,23.9,3.1000000000000014,3.0943396226415096,Medium,0
267,268,1008.3,22.5,73.0,21.0,10.0,60.0,38.3,2.8999999999999986,3.5096153846153846,Medium,0
268,269,1017.1,27.2,82.0,65.0,8.6,80.0,35.1,2.8000000000000007,3.215686274509804,Medium,1
269,270,1010.3,27.8,89.0,89.0,0.1,60.0,39.7,4.100000000000001,3.5039370078740157,Medium,1
270,271,1018.1,28.1,90.0,81.0,1.6,180.0,39.7,2.700000000000003,3.321033210332103,Medium,1
271,272,1017.7,28.8,79.0,43.0,9.3,80.0,24.4,4.300000000000001,2.9924242424242427,Medium,0
272,273,1018.9,26.1,90.0,81.0,3.0,60.0,13.8,5.100000000000001,3.79746835443038,Low,1
273,274,1014.8,24.5,90.0,94.0,0.0,30.0,39.7,1.8000000000000007,3.896103896103896,Medium,1
274,275,1016.5,25.3,78.0,61.0,3.3,70.0,22.0,4.5,3.6619718309859155,Medium,0
275,276,1016.4,28.4,85.0,84.0,6.0,80.0,15.2,3.299999999999997,3.256704980842912,Low,1
276,277,1018.0,22.3,89.0,88.0,0.0,20.0,21.4,1.9000000000000021,4.178403755868544,Medium,1
277,278,1016.0,27.4,81.0,78.0,5.8,90.0,35.3,5.199999999999999,3.253012048192771,Medium,0
278,279,1016.8,28.1,70.0,78.0,5.3,60.0,16.4,4.400000000000002,2.8,Low,0
279,280,1017.1,29.2,78.0,65.0,8.8,60.0,27.3,5.800000000000001,3.035019455252918,Medium,0
280,281,1014.1,28.2,76.0,46.0,8.8,40.0,10.9,5.0,3.0039525691699605,Low,1
281,282,1017.7,28.2,82.0,70.0,7.6,80.0,10.0,4.800000000000001,3.203125,Low,1
282,283,1016.8,26.2,83.0,81.0,0.7,30.0,11.0,5.199999999999999,3.4156378600823043,Low,1
283,284,1019.5,27.9,83.0,88.0,0.9,80.0,10.2,3.1999999999999993,3.2170542635658914,Low,1
284,285,1019.8,26.8,78.0,79.0,8.2,80.0,25.1,5.600000000000001,3.3766233766233764,Medium,1
285,286,1020.6,26.3,70.0,47.0,7.1,20.0,28.3,3.8000000000000007,2.8806584362139915,Medium,1
286,287,1017.3,26.4,79.0,79.0,3.1,60.0,22.9,2.5,3.2244897959183674,Medium,1
287,288,1019.5,25.3,79.0,83.0,3.5,70.0,15.3,3.0,3.3333333333333335,Low,1
288,289,1015.2,26.3,73.0,49.0,7.1,70.0,16.0,2.6000000000000014,2.979591836734694,Low,0
289,290,1014.9,26.3,75.0,83.0,3.0,40.0,22.0,6.199999999999999,3.2188841201716736,Medium,1
290,291,1017.1,27.9,84.0,78.0,1.0,40.0,14.6,3.799999999999997,3.3201581027667983,Low,1
291,292,1017.1,26.0,81.0,84.0,2.4,70.0,12.0,3.6999999999999993,3.253012048192771,Low,1
292,293,1012.2,28.9,81.0,78.0,6.5,50.0,36.0,7.299999999999997,3.375,Medium,1
293,294,1012.5,26.3,76.0,66.0,3.2,80.0,24.9,1.9000000000000021,2.9571984435797667,Medium,1
294,295,1015.2,27.1,78.0,58.0,9.4,50.0,15.5,3.400000000000002,3.12,Low,0
295,296,1017.1,25.1,85.0,81.0,0.0,80.0,25.9,2.0,3.4412955465587047,Medium,1
296,297,1019.4,27.8,92.0,88.0,0.1,60.0,11.0,6.199999999999999,3.948497854077253,Low,1
297,298,1014.7,28.4,89.0,84.0,3.1,60.0,19.8,4.399999999999999,3.4901960784313726,Low,1
298,299,1015.1,26.2,91.0,88.0,0.1,40.0,39.5,1.8000000000000007,3.582677165354331,Medium,1
299,300,1016.1,29.7,86.0,70.0,5.0,70.0,16.0,5.599999999999998,3.2699619771863118,Low,1
300,301,1014.7,29.8,82.0,79.0,6.9,80.0,14.6,7.699999999999999,3.2669322709163344,Low,1
301,302,1015.2,27.8,86.0,88.0,1.2,50.0,9.1,3.400000000000002,3.372549019607843,Low,1
302,303,1016.1,26.8,91.0,83.0,4.5,50.0,9.9,3.6999999999999993,3.6991869918699183,Low,0
303,304,1017.1,29.9,93.0,88.0,0.4,40.0,9.1,5.5,3.6328125,Low,1
304,305,1016.7,25.9,81.0,84.0,1.1,80.0,14.5,2.799999999999997,3.2661290322580645,Low,1
305,306,1015.3,28.9,85.0,88.0,2.0,80.0,9.8,5.399999999999999,3.195488721804511,Low,1
306,307,1014.4,27.9,86.0,88.0,0.6,70.0,14.7,4.5,3.3858267716535435,Low,1
307,308,1015.1,26.2,91.0,81.0,0.8,40.0,16.4,2.599999999999998,3.5686274509803924,Low,1
308,309,1016.7,29.1,75.0,46.0,9.1,60.0,9.1,5.400000000000002,2.952755905511811,Low,0
309,310,1017.5,25.3,82.0,84.0,0.1,70.0,39.7,5.600000000000001,3.796296296296296,Medium,0
310,311,1016.7,23.3,90.0,84.0,2.4,50.0,20.5,5.100000000000001,4.306220095693781,Medium,1
311,312,1014.5,22.4,67.0,72.0,6.1,70.0,35.3,4.799999999999997,3.471502590673575,Medium,0
312,313,1015.1,21.3,86.0,80.0,1.2,70.0,12.8,4.100000000000001,4.550264550264551,Low,1
313,314,1020.8,21.4,73.0,82.0,2.4,20.0,39.5,4.199999999999999,3.6683417085427137,Medium,1
314,315,1015.2,21.3,93.0,85.0,0.7,40.0,14.5,2.400000000000002,4.818652849740933,Low,1
315,316,1017.9,20.5,88.0,83.0,3.1,70.0,22.9,0.6000000000000014,4.313725490196079,Medium,1
316,317,1018.6,26.7,92.0,90.0,0.2,40.0,19.2,4.599999999999998,3.7096774193548385,Low,1
317,318,1018.7,23.2,93.0,93.0,0.5,70.0,38.3,3.1999999999999993,4.133333333333334,Medium,1
318,319,1019.7,22.1,90.0,87.0,0.0,50.0,29.8,2.8000000000000007,4.368932038834951,Medium,1
319,320,1018.9,19.2,78.0,38.0,5.7,80.0,36.0,0.0,3.732057416267943,Medium,1
320,321,1017.5,25.2,75.0,44.0,6.7,60.0,28.9,8.3,3.472222222222222,Medium,1
321,322,1017.7,19.0,77.0,82.0,0.5,70.0,35.8,2.1000000000000014,4.350282485875707,Medium,1
322,323,1019.9,25.8,86.0,89.0,3.4,50.0,22.0,5.600000000000001,3.944954128440367,Medium,1
323,324,1018.7,20.9,90.0,59.0,4.9,10.0,14.2,4.399999999999999,5.294117647058823,Low,0
324,325,1015.6,21.2,93.0,88.0,0.0,60.0,23.5,2.5,4.744897959183673,Medium,1
325,326,1019.9,24.7,77.0,53.0,5.0,20.0,11.8,5.5,3.7019230769230766,Low,0
326,327,1016.0,21.1,86.0,93.0,0.2,50.0,11.8,1.4000000000000021,4.278606965174129,Low,1
327,328,1017.1,24.5,65.0,60.0,6.8,60.0,35.3,7.300000000000001,3.5326086956521743,Medium,0
328,329,1022.5,19.3,77.0,94.0,0.0,10.0,24.4,2.900000000000002,4.4508670520231215,Medium,1
329,330,1022.9,20.1,73.0,17.0,3.1,40.0,39.7,3.6000000000000014,3.9673913043478266,Medium,0
330,331,1017.9,18.9,78.0,89.0,0.2,40.0,22.8,3.799999999999999,4.75609756097561,Medium,1
331,332,1024.4,18.8,75.0,43.0,9.1,20.0,39.5,6.4,5.0,Medium,0
332,333,1024.7,17.5,77.0,88.0,0.0,20.0,22.6,6.199999999999999,5.133333333333334,Medium,1
333,334,1021.4,17.3,87.0,80.0,0.2,30.0,27.3,4.4,5.8,Medium,1
334,335,1018.0,24.3,79.0,69.0,3.3,70.0,30.0,4.5,3.744075829383886,Medium,0
335,336,1021.1,21.2,67.0,75.0,5.1,50.0,35.8,4.800000000000001,3.5638297872340425,Medium,0
336,337,1020.8,21.4,75.0,69.0,7.7,40.0,18.0,4.199999999999999,3.9682539682539684,Low,0
337,338,1023.8,17.6,76.0,49.0,3.9,70.0,35.1,2.8000000000000007,5.0,Medium,0
338,339,1017.9,20.9,80.0,88.0,4.1,20.0,21.9,2.0,3.8834951456310676,Medium,1
339,340,1021.2,21.0,82.0,88.0,0.2,50.0,20.9,3.6000000000000014,4.270833333333334,Medium,1
340,341,1019.3,21.3,89.0,75.0,3.1,30.0,25.1,1.9000000000000021,4.384236453201971,Medium,1
341,342,1020.7,18.1,75.0,55.0,6.8,30.0,33.4,1.2000000000000028,4.3604651162790695,Medium,0
342,343,1022.6,20.1,79.0,86.0,0.7,60.0,28.7,4.800000000000001,4.488636363636363,Medium,0
343,344,1020.2,17.2,79.0,87.0,1.8,60.0,32.9,4.399999999999999,5.266666666666667,Medium,0
344,345,1019.5,22.3,87.0,80.0,0.0,20.0,27.3,5.100000000000001,4.371859296482413,Medium,1
345,346,1022.0,16.2,88.0,88.0,0.1,20.0,28.4,2.6999999999999993,5.7894736842105265,Medium,1
346,347,1022.8,17.6,77.0,85.0,0.0,30.0,20.0,3.200000000000001,4.8427672955974845,Low,0
347,348,1018.0,17.5,92.0,85.0,1.3,40.0,11.8,2.1999999999999993,5.644171779141104,Low,0
348,349,1017.9,16.5,83.0,81.0,0.0,60.0,28.8,1.4000000000000004,5.155279503105589,Medium,1
349,350,1022.4,21.3,79.0,70.0,7.9,50.0,19.2,4.699999999999999,4.17989417989418,Low,1
350,351,1023.6,18.2,85.0,89.0,0.1,40.0,16.0,2.099999999999998,4.748603351955308,Low,0
351,352,1019.0,21.8,89.0,88.0,0.2,40.0,22.5,6.0,4.863387978142076,Medium,0
352,353,1017.4,21.3,76.0,88.0,0.3,20.0,30.2,2.1999999999999993,3.6363636363636367,Medium,0
353,354,1017.7,20.9,83.0,81.0,0.3,70.0,25.1,2.0,4.300518134715026,Medium,1
354,355,1016.7,21.3,79.0,70.0,1.5,40.0,13.9,4.199999999999999,4.316939890710382,Low,0
355,356,1020.6,18.7,75.0,81.0,1.5,60.0,25.9,2.1999999999999993,4.335260115606936,Medium,0
356,357,1017.9,22.3,84.0,84.0,5.2,20.0,15.1,5.699999999999999,4.468085106382978,Low,1
357,358,1020.3,18.9,75.0,91.0,0.0,70.0,27.4,3.599999999999998,4.658385093167701,Medium,1
358,359,1023.8,21.4,76.0,48.0,7.7,30.0,14.2,4.199999999999999,4.175824175824176,Low,1
359,360,1016.8,21.1,97.0,95.0,0.0,40.0,16.0,3.900000000000002,5.159574468085106,Low,1
360,361,1014.3,18.3,93.0,91.0,0.2,50.0,26.9,2.0,5.375722543352601,Medium,1
361,362,1012.5,21.0,95.0,95.0,0.0,60.0,36.0,2.6000000000000014,4.773869346733669,Medium,1
362,363,1012.4,21.3,92.0,88.0,0.0,50.0,32.9,1.9000000000000021,4.401913875598086,Medium,1
363,364,1022.2,17.6,76.0,97.0,0.0,60.0,29.8,1.9000000000000021,4.606060606060606,Medium,1
364,365,1013.0,21.0,94.0,88.0,0.1,60.0,39.7,3.1000000000000014,4.870466321243523,Medium,1
365,1,1012.2,17.1,93.0,96.0,0.2,30.0,20.0,2.5000000000000018,5.7763975155279494,Low,1
366,2,1013.4,21.3,96.0,93.0,0.0,50.0,37.0,1.6000000000000014,4.7290640394088665,Medium,1
367,3,1012.0,20.8,75.0,88.0,3.8,40.0,29.6,5.100000000000001,4.261363636363636,Medium,1
368,4,1022.9,16.2,84.0,80.0,0.4,20.0,39.7,4.6,5.6,Medium,1
369,5,1022.4,12.1,75.0,68.0,6.0,70.0,27.6,0.9000000000000004,5.0,Medium,0
370,6,1015.2,14.3,92.0,100.0,0.0,50.0,15.3,2.9000000000000004,6.133333333333334,Low,1
371,7,1015.2,17.2,92.0,94.0,0.0,50.0,27.4,7.199999999999999,6.133333333333334,Medium,1
372,8,1022.6,15.9,81.0,78.0,2.2,20.0,29.6,5.1,5.4,Medium,0
373,9,1019.5,14.3,92.0,100.0,0.0,20.0,28.2,2.700000000000001,6.133333333333334,Medium,1
374,10,1022.5,14.4,59.0,87.0,0.1,70.0,25.9,3.5999999999999996,3.933333333333333,Medium,1
375,11,1025.6,16.7,75.0,84.0,1.3,60.0,30.2,7.1,5.0,Medium,1
376,12,1021.3,15.5,77.0,96.0,0.0,40.0,24.4,5.199999999999999,5.133333333333334,Medium,1
377,13,1024.3,17.4,72.0,100.0,0.0,10.0,39.3,5.599999999999998,4.8,Medium,0
378,14,1019.0,17.8,98.0,100.0,0.0,50.0,28.6,3.0,6.08695652173913,Medium,1
379,15,1022.2,16.5,52.0,60.0,5.3,40.0,13.6,5.0,3.466666666666667,Low,0
380,16,1021.2,15.3,91.0,80.0,2.2,40.0,19.8,3.700000000000001,6.066666666666666,Low,1
381,17,1026.4,19.2,72.0,19.0,10.2,20.0,16.5,6.6,4.8,Low,0
382,18,1023.2,17.6,79.0,88.0,0.0,20.0,20.4,8.200000000000001,5.266666666666667,Medium,1
383,19,1034.6,11.2,77.0,95.0,0.0,40.0,16.0,4.199999999999999,5.133333333333334,Low,1
384,20,1025.3,12.9,47.0,23.0,8.8,10.0,31.8,5.4,3.1333333333333333,Medium,0
385,21,1020.6,18.6,92.0,92.0,0.0,20.0,23.7,2.8000000000000007,5.317919075144508,Medium,1
386,22,1016.7,17.4,90.0,92.0,0.0,40.0,22.1,1.8999999999999986,5.421686746987952,Medium,1
387,23,1027.4,21.6,65.0,46.0,7.1,60.0,12.8,5.300000000000001,3.457446808510638,Low,0
388,24,1015.0,21.6,95.0,88.0,0.5,70.0,20.8,1.2000000000000028,4.6568627450980395,Medium,1
389,25,1014.8,22.3,91.0,86.0,0.7,50.0,19.8,1.4000000000000021,4.2924528301886795,Low,1
390,26,1012.7,23.1,92.0,93.0,0.0,190.0,19.2,3.3000000000000007,4.23963133640553,Low,1
391,27,1019.8,24.7,89.0,86.0,1.6,110.0,15.3,4.099999999999998,4.009009009009009,Low,1
392,28,1019.8,24.3,65.0,49.0,6.7,60.0,27.6,4.199999999999999,2.888888888888889,Medium,0
393,29,1017.8,24.9,82.0,83.0,2.2,50.0,17.5,5.299999999999997,3.9234449760765555,Low,0
394,30,1014.9,21.3,90.0,93.0,0.0,70.0,39.7,1.1999999999999993,4.390243902439025,Medium,1
395,31,1014.8,21.4,91.0,80.0,0.6,20.0,23.5,4.299999999999997,4.715025906735751,Medium,1
396,32,1017.8,23.1,79.0,81.0,0.0,50.0,29.8,2.3000000000000007,3.5267857142857144,Medium,1
397,33,1022.6,19.6,79.0,95.0,0.2,80.0,28.8,4.900000000000002,4.759036144578313,Medium,1
398,34,1013.7,22.3,91.0,84.0,0.0,80.0,37.0,1.3000000000000007,3.9565217391304346,Medium,1
399,35,1024.1,20.5,77.0,43.0,10.2,40.0,15.1,5.1,4.42528735632184,Low,0
400,36,1013.0,21.3,90.0,84.0,0.2,70.0,25.9,4.100000000000001,4.522613065326634,Medium,1
401,37,1017.3,24.9,85.0,88.0,0.4,40.0,39.7,4.899999999999999,3.935185185185185,Medium,1
402,38,1013.0,24.5,86.0,92.0,0.0,70.0,15.7,3.6000000000000014,3.7719298245614032,Low,1
403,39,1015.3,21.9,78.0,83.0,0.0,40.0,20.0,2.5,3.8613861386138617,Low,0
404,40,1013.3,21.4,88.0,88.0,0.3,40.0,13.6,2.1999999999999993,4.230769230769231,Low,1
405,41,1020.8,19.6,87.0,88.0,2.4,30.0,39.7,3.900000000000002,5.028901734104046,Medium,1
406,42,1020.6,20.6,70.0,88.0,2.5,20.0,23.7,4.200000000000003,3.7433155080213907,Medium,1
407,43,1021.2,24.7,77.0,46.0,8.5,20.0,39.7,9.1,4.074074074074074,Medium,0
408,44,1022.5,18.6,79.0,94.0,0.0,20.0,23.4,5.900000000000002,5.266666666666667,Medium,1
409,45,1016.9,15.9,85.0,89.0,0.0,210.0,38.3,4.300000000000001,5.666666666666667,Medium,1
410,46,1022.5,19.9,78.0,84.0,0.0,30.0,39.7,2.6999999999999993,4.285714285714286,Medium,1
411,47,1019.9,21.5,81.0,81.0,1.1,50.0,9.1,3.3000000000000007,4.2408376963350785,Low,1
412,48,1013.7,20.4,92.0,95.0,0.0,40.0,14.2,3.1999999999999993,5.0,Low,1
413,49,1015.4,20.9,81.0,85.0,2.2,70.0,11.7,4.099999999999998,4.354838709677419,Low,1
414,50,1018.7,23.3,78.0,89.0,3.6,90.0,16.7,4.100000000000001,3.8613861386138617,Low,0
415,51,1017.1,15.2,90.0,100.0,0.0,50.0,27.4,3.5,6.0,Medium,1
416,52,1017.6,18.9,95.0,96.0,0.0,50.0,24.2,3.299999999999999,5.555555555555555,Medium,1
417,53,1016.0,21.2,93.0,96.0,0.0,50.0,28.9,4.099999999999998,4.673366834170855,Medium,1
418,54,1017.8,17.4,95.0,100.0,0.0,50.0,23.3,2.599999999999998,5.7228915662650595,Medium,1
419,55,1017.1,16.6,95.0,96.0,0.0,40.0,20.5,0.7000000000000011,5.757575757575758,Medium,1
420,56,1016.8,16.6,97.0,96.0,0.0,50.0,34.8,1.700000000000001,6.339869281045751,Medium,1
421,57,1012.2,20.4,84.0,83.0,0.4,100.0,15.8,3.299999999999997,4.516129032258064,Low,1
422,58,1012.0,25.2,81.0,83.0,0.7,30.0,23.7,6.800000000000001,3.6486486486486487,Medium,1
423,59,1014.6,16.8,97.0,100.0,0.0,40.0,20.9,2.200000000000001,6.258064516129032,Medium,1
424,60,1018.1,25.9,79.0,51.0,7.9,50.0,9.1,6.099999999999998,3.6744186046511627,Low,0
425,61,1014.6,25.4,81.0,81.0,4.7,80.0,20.2,6.0,3.7499999999999996,Medium,1
426,62,1019.2,17.3,95.0,95.0,0.1,50.0,21.6,2.0,5.7228915662650595,Medium,1
427,63,1019.7,16.5,98.0,100.0,0.0,80.0,39.7,3.5999999999999996,6.533333333333333,Medium,1
428,64,1017.3,25.1,80.0,91.0,0.0,80.0,39.7,5.300000000000001,3.7037037037037033,Medium,1
429,65,1014.8,16.7,93.0,100.0,0.0,70.0,30.2,2.299999999999999,6.0,Medium,1
430,66,1021.2,20.8,61.0,19.0,10.6,40.0,14.8,5.5,3.315217391304348,Low,0
431,67,1015.2,20.9,86.0,80.0,2.4,50.0,22.5,3.6999999999999993,4.455958549222798,Medium,1
432,68,1017.1,15.3,96.0,99.0,0.0,40.0,22.0,3.8000000000000007,6.4,Medium,1
433,69,1022.5,18.7,74.0,40.0,9.1,40.0,16.4,4.299999999999999,4.457831325301204,Low,0
434,70,1021.4,21.6,93.0,92.0,0.0,40.0,9.1,2.5,4.471153846153846,Low,1
435,71,1020.6,20.3,74.0,49.0,9.5,40.0,9.2,2.6999999999999993,3.915343915343916,Low,0
436,72,1014.6,23.8,86.0,87.0,0.4,40.0,9.1,4.600000000000001,4.0,Low,0
437,73,1016.0,25.3,75.0,51.0,9.5,70.0,39.7,4.900000000000002,3.275109170305677,Medium,0
438,74,1012.5,26.1,91.0,88.0,1.0,50.0,12.4,6.0,3.939393939393939,Low,1
439,75,1017.5,20.6,87.0,75.0,3.9,30.0,20.0,2.0,4.461538461538462,Low,0
440,76,1013.0,26.8,87.0,83.0,0.5,40.0,9.1,5.300000000000001,3.766233766233766,Low,1
441,77,1013.0,25.8,82.0,81.0,0.2,80.0,16.7,4.199999999999999,3.4893617021276597,Low,1
442,78,1017.8,26.9,98.0,88.0,0.3,120.0,19.8,3.8999999999999986,4.206008583690987,Low,1
443,79,1013.4,27.8,87.0,88.0,1.6,40.0,13.0,4.699999999999999,3.5655737704918034,Low,1
444,80,1011.4,25.9,89.0,85.0,0.6,100.0,22.3,6.199999999999999,3.973214285714286,Medium,1
445,81,1011.1,24.9,91.0,86.0,0.1,40.0,18.6,4.5,4.0807174887892375,Low,1
446,82,1010.4,21.2,86.0,88.0,0.2,70.0,22.3,1.3000000000000007,4.114832535885168,Medium,1
447,83,1006.5,21.3,86.0,81.0,2.9,60.0,29.8,5.199999999999999,4.673913043478262,Medium,1
448,84,1016.2,26.8,89.0,89.0,2.5,70.0,29.8,3.1999999999999993,3.692946058091286,Medium,1
449,85,1014.4,26.7,82.0,20.0,10.0,70.0,13.0,2.3000000000000007,3.2283464566929134,Low,0
450,86,1008.9,20.1,95.0,87.0,0.6,70.0,16.1,2.700000000000003,4.846938775510203,Low,1
451,87,1011.5,21.7,83.0,88.0,0.3,80.0,28.4,5.399999999999999,4.391534391534392,Medium,1
452,88,1014.6,27.7,94.0,85.0,3.4,80.0,20.2,3.6999999999999993,3.6862745098039214,Medium,1
453,89,1011.2,25.9,86.0,82.0,1.0,70.0,34.0,5.299999999999997,3.7229437229437226,Medium,1
454,90,1013.9,24.6,93.0,85.0,0.1,40.0,20.0,2.3000000000000007,4.025974025974025,Low,1
455,91,1012.5,28.4,93.0,88.0,0.4,30.0,21.6,5.299999999999997,3.6470588235294117,Medium,1
456,92,1011.4,25.3,90.0,83.0,0.1,80.0,21.5,3.0,3.896103896103896,Medium,1
457,93,1013.2,27.8,90.0,88.0,1.2,190.0,20.4,4.600000000000001,3.501945525291829,Medium,1
458,94,1013.0,27.6,87.0,88.0,0.2,40.0,14.5,3.900000000000002,3.3590733590733595,Low,1
459,95,1012.5,23.1,91.0,88.0,0.0,40.0,24.4,2.700000000000003,4.099099099099099,Medium,1
460,96,1008.7,28.3,89.0,89.0,1.1,80.0,14.8,3.5,3.449612403100775,Low,1
461,97,1012.4,28.9,96.0,88.0,1.6,80.0,25.1,4.799999999999997,3.764705882352941,Medium,1
462,98,1008.4,29.0,91.0,85.0,0.2,80.0,14.8,3.8999999999999986,3.4339622641509435,Low,1
463,99,1016.5,28.8,79.0,83.0,2.6,230.0,20.4,4.300000000000001,2.981132075471698,Medium,1
464,100,1017.4,28.7,81.0,80.0,1.2,70.0,20.0,3.8999999999999986,3.13953488372093,Low,1
465,101,1012.5,28.7,76.0,81.0,3.9,80.0,12.8,4.699999999999999,2.945736434108527,Low,1
466,102,1014.7,26.8,91.0,77.0,1.1,30.0,21.9,3.0,3.7295081967213117,Medium,1
467,103,1012.4,26.2,82.0,85.0,2.2,80.0,33.0,2.1999999999999993,3.215686274509804,Medium,1
468,104,1014.4,25.6,80.0,88.0,3.3,80.0,28.8,5.100000000000001,3.738317757009346,Medium,1
469,105,1008.4,29.1,92.0,88.0,0.6,230.0,13.0,4.100000000000001,3.394833948339483,Low,1
470,106,1008.3,30.8,93.0,88.0,0.7,130.0,21.6,4.400000000000002,3.3333333333333335,Medium,1
471,107,1009.5,29.6,83.0,88.0,3.5,180.0,16.9,4.300000000000001,2.9749103942652333,Low,1
472,108,1008.6,31.2,80.0,83.0,2.1,80.0,28.7,4.899999999999999,2.8368794326241136,Medium,1
473,109,1008.4,29.1,85.0,82.0,2.2,40.0,9.5,4.100000000000001,3.159851301115242,Low,1
474,110,1008.1,31.0,85.0,88.0,0.3,220.0,15.3,4.699999999999999,2.9929577464788735,Low,1
475,111,1011.7,29.9,88.0,81.0,6.8,260.0,15.9,4.599999999999998,3.3587786259541987,Low,1
476,112,1008.8,28.2,83.0,79.0,3.3,80.0,13.9,3.5,3.293650793650794,Low,1
477,113,1008.3,28.4,84.0,88.0,1.0,190.0,15.4,3.0,3.1578947368421053,Low,1
478,114,1012.4,30.4,81.0,88.0,2.5,50.0,14.3,6.0,3.103448275862069,Low,1
479,115,1012.2,26.5,79.0,79.0,6.6,90.0,18.2,5.399999999999999,3.172690763052209,Low,1
480,116,1013.3,29.4,86.0,88.0,0.3,20.0,10.2,6.299999999999997,3.333333333333333,Low,1
481,117,1012.0,26.5,90.0,88.0,0.6,80.0,37.5,3.1999999999999993,3.6885245901639347,Medium,1
482,118,1011.6,26.7,89.0,86.0,1.9,50.0,37.7,3.3999999999999986,3.5887096774193545,Medium,1
483,119,1012.0,27.8,89.0,85.0,4.6,70.0,25.1,3.900000000000002,3.4901960784313726,Medium,1
484,120,1007.8,30.1,82.0,79.0,6.9,220.0,25.1,3.3000000000000007,2.971014492753623,Medium,1
485,121,1012.4,26.4,93.0,88.0,0.6,230.0,28.4,1.8999999999999986,3.734939759036145,Medium,1
486,122,1012.7,27.6,92.0,88.0,0.2,90.0,15.9,4.400000000000002,3.6363636363636362,Low,1
487,123,1007.9,29.6,86.0,88.0,0.2,220.0,34.3,3.8000000000000007,3.2089552238805967,Medium,1
488,124,1013.3,26.5,94.0,88.0,1.0,40.0,28.6,2.5,3.775100401606426,Medium,1
489,125,1011.0,31.0,93.0,74.0,2.0,25.0,28.4,4.899999999999999,3.297872340425532,Medium,1
490,126,1011.4,26.4,90.0,88.0,0.1,80.0,16.7,3.099999999999998,3.629032258064516,Low,1
491,127,1008.6,28.2,87.0,82.0,3.8,90.0,22.0,4.199999999999999,3.425196850393701,Medium,1
492,128,1013.0,29.2,84.0,83.0,2.4,220.0,26.8,4.399999999999999,3.2183908045977008,Medium,1
493,129,1007.1,30.4,87.0,88.0,0.9,230.0,13.2,6.299999999999997,3.129496402877698,Low,1
494,130,1008.9,27.6,85.0,87.0,0.3,80.0,12.1,3.3000000000000007,3.159851301115242,Low,1
495,131,1008.9,29.7,87.0,81.0,1.6,190.0,9.8,2.8000000000000007,3.129496402877698,Low,1
496,132,1012.3,32.6,90.0,88.0,1.0,80.0,25.9,8.700000000000003,3.4220532319391634,Medium,1
497,133,1007.9,31.0,78.0,88.0,6.8,220.0,22.0,4.399999999999999,2.6804123711340204,Medium,1
498,134,1011.6,31.6,78.0,69.0,7.4,220.0,9.1,5.200000000000003,2.746478873239437,Low,0
499,135,1006.5,33.3,79.0,72.0,8.5,230.0,30.2,5.4999999999999964,2.7241379310344827,Medium,1
500,136,1008.2,33.3,82.0,59.0,9.8,230.0,15.2,4.599999999999998,2.7152317880794703,Low,1
501,137,1007.8,32.9,81.0,78.0,8.8,220.0,17.2,5.099999999999998,2.793103448275862,Low,1
502,138,1007.5,30.9,85.0,88.0,0.4,170.0,18.0,3.599999999999998,3.0249110320284696,Low,1
503,139,1008.8,31.9,89.0,88.0,0.7,220.0,24.2,5.5,3.1118881118881117,Medium,1
504,140,1008.4,33.5,70.0,49.0,11.5,70.0,12.8,8.7,2.6217228464419478,Low,0
505,141,1006.1,32.7,88.0,84.0,2.3,230.0,31.9,5.100000000000001,2.993197278911565,Medium,1
506,142,1009.3,29.0,72.0,40.0,8.8,10.0,9.1,4.300000000000001,2.696629213483146,Low,0
507,143,1008.9,32.3,78.0,54.0,10.4,220.0,23.2,5.199999999999996,2.5742574257425743,Medium,0
508,144,1008.6,33.0,78.0,46.0,11.5,170.0,20.5,4.600000000000001,2.5913621262458473,Medium,0
509,145,1004.8,31.1,89.0,88.0,0.3,230.0,30.5,4.200000000000003,3.1118881118881117,Medium,1
510,146,1008.4,33.1,78.0,29.0,10.5,200.0,23.9,6.100000000000001,2.5913621262458473,Medium,0
511,147,1004.2,31.8,84.0,74.0,6.7,220.0,11.2,5.699999999999999,2.978723404255319,Low,1
512,148,1008.9,29.6,70.0,78.0,4.1,250.0,9.1,3.8000000000000007,2.573529411764706,Low,1
