cloud,sunshine,maxtemp cloud,humidity,sunshine windspeed,sunshine winddirection,id sunshine,day sunshine,day,id,cloud temp_diff,temp_diff,maxtemp,winddirection,rainfall
43.0,9.5,1341.6,80.0,93.1,2090.0,1909.5,1919.0,202.0,201.0,210.69999999999993,4.899999999999999,31.2,220.0,0
78.0,2.2,2480.4,81.0,24.64,440.00000000000006,444.4,446.6,203.0,202.0,397.8000000000001,5.100000000000001,31.8,200.0,1
83.0,6.7,2689.2,84.0,102.51,1273.0,1360.1,1366.8,204.0,203.0,489.6999999999999,5.899999999999999,32.4,190.0,1
88.0,0.3,2692.8,81.0,3.39,66.0,61.2,61.5,205.0,204.0,352.0,4.0,30.6,220.0,1
83.0,0.3,2440.2,89.0,3.0,54.0,61.5,61.8,206.0,205.0,232.39999999999975,2.799999999999997,29.4,180.0,1
79.0,3.8,2456.9,78.0,52.44,798.0,782.8,786.5999999999999,207.0,206.0,347.6000000000002,4.400000000000002,31.1,210.0,1
84.0,0.3,2620.7999999999997,89.0,5.19,66.0,62.099999999999994,62.4,208.0,207.0,394.7999999999999,4.699999999999999,31.2,220.0,1
82.0,3.5,2697.7999999999997,83.0,32.199999999999996,980.0,728.0,731.5,209.0,208.0,533.0,6.5,32.9,280.0,1
87.0,2.0,2662.2000000000003,82.0,41.0,400.0,418.0,420.0,210.0,209.0,374.1000000000001,4.300000000000001,30.6,200.0,1
78.0,5.0,2566.2,81.0,109.5,1250.0,1050.0,1055.0,211.0,210.0,335.39999999999975,4.299999999999997,32.9,250.0,1
88.0,2.1,2692.8,84.0,45.99,399.0,443.1,445.2000000000001,212.0,211.0,501.60000000000025,5.700000000000003,30.6,190.0,1
82.0,2.9,2509.2000000000003,85.0,63.50999999999999,870.0,614.8,617.6999999999999,213.0,212.0,328.0,4.0,30.6,300.0,1
43.0,10.0,1406.1,74.0,138.0,3000.0,2130.0,2140.0,214.0,213.0,197.80000000000007,4.600000000000001,32.7,300.0,0
84.0,2.2,2620.7999999999997,82.0,53.900000000000006,484.00000000000006,470.8,473.00000000000006,215.0,214.0,361.2000000000001,4.300000000000001,31.2,220.0,1
43.0,9.3,1419.0,75.0,215.76,2046.0,1999.5,2008.8,216.0,215.0,240.80000000000007,5.600000000000001,33.0,220.0,0
78.0,3.5,2402.4,75.0,48.65,315.0,756.0,759.5,217.0,216.0,413.4,5.300000000000001,30.8,90.0,1
84.0,2.5,2654.4,81.0,59.25,550.0,542.5,545.0,218.0,217.0,436.80000000000024,5.200000000000003,31.6,220.0,1
75.0,7.6,2362.5,74.0,82.84,1748.0,1656.8,1664.4,219.0,218.0,435.00000000000006,5.800000000000001,31.5,230.0,1
83.0,2.5,2498.3,84.0,50.75,575.0,547.5,550.0,220.0,219.0,332.0,4.0,30.1,230.0,0
88.0,1.1,2895.2,89.0,14.52,242.00000000000003,242.00000000000003,243.1,221.0,220.0,563.1999999999998,6.399999999999999,32.9,220.0,1
88.0,0.5,2516.8,90.0,9.6,115.0,110.5,111.0,222.0,221.0,281.60000000000025,3.200000000000003,28.6,230.0,1
88.0,0.2,2560.8,85.0,3.0600000000000005,46.0,44.400000000000006,44.6,223.0,222.0,149.60000000000025,1.7000000000000028,29.1,230.0,1
67.0,6.7,2130.6,79.0,48.91,1608.0,1494.1,1500.8,224.0,223.0,341.7000000000001,5.100000000000001,31.8,240.0,1
84.0,6.0,2486.4,87.0,54.599999999999994,1320.0,1344.0,1350.0,225.0,224.0,428.4000000000001,5.100000000000001,29.6,220.0,1
50.0,8.8,1480.0,76.0,125.84000000000002,528.0,1980.0,1988.8,226.0,225.0,190.00000000000003,3.8000000000000007,29.6,60.0,0
86.0,2.4,2528.4,81.0,33.12,96.0,542.4,544.8,227.0,226.0,344.0,4.0,29.4,40.0,1
84.0,5.8,2830.8,85.0,63.8,1334.0,1316.6,1322.4,228.0,227.0,571.2000000000004,6.800000000000004,33.7,230.0,1
81.0,3.7,2478.6,91.0,85.84,814.0,843.6,847.3000000000001,229.0,228.0,396.90000000000015,4.900000000000002,30.6,220.0,1
88.0,0.6,2798.4,85.0,7.02,138.0,137.4,138.0,230.0,229.0,642.4000000000001,7.300000000000001,31.8,230.0,1
54.0,10.0,1630.8,76.0,133.0,500.0,2300.0,2310.0,231.0,230.0,199.79999999999995,3.6999999999999993,30.2,50.0,0
58.0,9.9,1786.4,84.0,287.1,990.0,2286.9,2296.8,232.0,231.0,272.59999999999997,4.699999999999999,30.8,100.0,0
62.0,6.9,1810.4,75.0,83.49,69.0,1600.8000000000002,1607.7,233.0,232.0,229.39999999999995,3.6999999999999993,29.2,10.0,1
87.0,0.3,2488.2000000000003,89.0,3.51,12.0,69.89999999999999,70.2,234.0,233.0,278.40000000000026,3.200000000000003,28.6,40.0,1
83.0,3.6,2332.3,86.0,85.32,288.0,842.4,846.0,235.0,234.0,298.8000000000001,3.6000000000000014,28.1,80.0,1
56.0,10.0,1758.4,75.0,325.0,700.0,2350.0,2360.0,236.0,235.0,257.5999999999999,4.599999999999998,31.4,70.0,0
80.0,8.0,2560.0,75.0,66.4,1760.0,1888.0,1896.0,237.0,236.0,536.0,6.699999999999999,32.0,220.0,0
79.0,2.0,2401.6,83.0,59.6,440.0,474.0,476.0,238.0,237.0,316.0,4.0,30.4,220.0,1
80.0,2.0,2544.0,89.0,29.0,240.0,476.0,478.0,239.0,238.0,400.0,5.0,31.8,120.0,1
51.0,2.0,1433.1,79.0,35.0,160.0,478.0,480.0,240.0,239.0,153.0,3.0,28.1,80.0,0
44.0,8.4,1443.1999999999998,78.0,287.28000000000003,1092.0,2016.0,2024.4,241.0,240.0,268.3999999999999,6.099999999999998,32.8,130.0,0
88.0,0.2,2754.4,82.0,4.58,46.0,48.2,48.400000000000006,242.0,241.0,466.4000000000001,5.300000000000001,31.3,230.0,1
60.0,9.1,1722.0,79.0,156.51999999999998,546.0,2202.2,2211.2999999999997,243.0,242.0,203.99999999999991,3.3999999999999986,28.7,60.0,0
84.0,3.1,2461.2000000000003,83.0,29.76,341.0,753.3000000000001,756.4,244.0,243.0,361.2000000000001,4.300000000000001,29.3,110.0,0
87.0,4.1,2679.6,87.0,106.18999999999998,943.0,1000.4,1004.5,245.0,244.0,391.5,4.5,30.8,230.0,0
62.0,7.7,1928.2,79.0,96.25,462.0,1886.5,1894.2,246.0,245.0,303.8000000000001,4.900000000000002,31.1,60.0,0
82.0,7.6,2591.2000000000003,84.0,125.4,1216.0,1869.6,1877.2,247.0,246.0,459.2000000000001,5.600000000000001,31.6,160.0,1
86.0,1.2,2605.8,77.0,14.04,264.0,296.4,297.59999999999997,248.0,247.0,378.4000000000002,4.400000000000002,30.3,220.0,0
86.0,1.8,2726.2,82.0,38.88,342.0,446.4,448.2,249.0,248.0,412.80000000000007,4.800000000000001,31.7,190.0,1
47.0,10.0,1438.2,78.0,92.0,2200.0,2490.0,2500.0,250.0,249.0,197.40000000000015,4.200000000000003,30.6,220.0,0
78.0,6.2,2324.4,76.0,68.2,62.0,1550.0,1556.2,251.0,250.0,257.40000000000003,3.3000000000000007,29.8,10.0,1
77.0,3.8,2402.4,86.0,47.879999999999995,114.0,953.8,957.6,252.0,251.0,338.7999999999999,4.399999999999999,31.2,30.0,1
54.0,10.0,1679.4,75.0,145.0,600.0,2520.0,2530.0,253.0,252.0,286.20000000000005,5.300000000000001,31.1,60.0,0
78.0,2.3,2496.0,75.0,39.559999999999995,23.0,581.9,584.1999999999999,254.0,253.0,413.4,5.300000000000001,32.0,10.0,1
69.0,6.8,2228.7,78.0,80.24000000000001,136.0,1727.2,1734.0,255.0,254.0,303.5999999999999,4.399999999999999,32.3,20.0,1
67.0,4.5,1956.4,79.0,201.15,360.0,1147.5,1152.0,256.0,255.0,234.5,3.5,29.2,80.0,1
88.0,1.8,2745.6,91.0,48.06,126.0,460.8,462.6,257.0,256.0,431.1999999999999,4.899999999999999,31.2,70.0,1
69.0,2.6,2090.7000000000003,81.0,65.26,234.0,668.2,670.8000000000001,258.0,257.0,386.4000000000001,5.600000000000001,30.3,90.0,1
84.0,3.6,2402.4,83.0,135.0,72.0,928.8,932.4,259.0,258.0,319.20000000000005,3.8000000000000007,28.6,20.0,1
54.0,4.5,1560.6,76.0,75.14999999999999,360.0,1165.5,1170.0,260.0,259.0,221.3999999999999,4.099999999999998,28.9,80.0,1
84.0,1.2,2335.2000000000003,90.0,32.76,144.0,312.0,313.2,261.0,260.0,168.0,2.0,27.8,120.0,1
83.0,3.6,2357.2,84.0,107.28,72.0,939.6,943.2,262.0,261.0,307.09999999999997,3.6999999999999993,28.4,20.0,1
47.0,6.8,1306.6,73.0,148.92,476.0,1781.6,1788.4,263.0,262.0,164.5,3.5,27.8,70.0,1
66.0,2.0,1907.4,82.0,68.4,140.0,526.0,528.0,264.0,263.0,290.3999999999999,4.399999999999999,28.9,70.0,0
61.0,8.4,1811.7,77.0,110.88,1596.0,2217.6,2226.0,265.0,264.0,250.09999999999988,4.099999999999998,29.7,190.0,0
88.0,3.1,2525.6,84.0,117.49,248.0,821.5,824.6,266.0,265.0,721.5999999999999,8.2,28.7,80.0,1
77.0,8.5,2156.0,82.0,203.15,1700.0,2261.0,2269.5,267.0,266.0,238.7000000000001,3.1000000000000014,28.0,200.0,0
21.0,10.0,472.5,73.0,383.0,600.0,2670.0,2680.0,268.0,267.0,60.89999999999997,2.8999999999999986,22.5,60.0,0
65.0,8.6,1768.0,82.0,301.86,688.0,2304.7999999999997,2313.4,269.0,268.0,182.00000000000009,2.8000000000000007,27.2,80.0,1
89.0,0.1,2474.2000000000003,89.0,5.0600000000000005,6.0,26.9,27.0,270.0,269.0,364.90000000000015,4.100000000000001,27.8,60.0,1
81.0,1.6,2276.1,90.0,80.96000000000001,288.0,432.0,433.6,271.0,270.0,218.70000000000024,2.700000000000003,28.1,180.0,1
43.0,9.3,1238.4,79.0,226.92,744.0,2520.3,2529.6000000000004,272.0,271.0,184.90000000000003,4.300000000000001,28.8,80.0,0
81.0,3.0,2114.1,90.0,41.400000000000006,180.0,816.0,819.0,273.0,272.0,413.10000000000014,5.100000000000001,26.1,60.0,1
94.0,0.0,2303.0,90.0,0.0,0.0,0.0,0.0,274.0,273.0,169.20000000000007,1.8000000000000007,24.5,30.0,1
61.0,3.3,1543.3,78.0,72.6,231.0,904.2,907.5,275.0,274.0,274.5,4.5,25.3,70.0,0
84.0,6.0,2385.6,85.0,91.2,480.0,1650.0,1656.0,276.0,275.0,277.19999999999976,3.299999999999997,28.4,80.0,1
88.0,0.0,1962.4,89.0,0.0,0.0,0.0,0.0,277.0,276.0,167.2000000000002,1.900000000000002,22.3,20.0,1
78.0,5.8,2137.2,81.0,204.74,522.0,1606.6,1612.4,278.0,277.0,405.6,5.199999999999999,27.4,90.0,0
78.0,5.3,2191.8,70.0,86.91999999999999,318.0,1473.4,1478.7,279.0,278.0,343.20000000000016,4.400000000000002,28.1,60.0,0
65.0,8.8,1898.0,78.0,240.24000000000004,528.0,2455.2000000000003,2464.0,280.0,279.0,377.00000000000006,5.800000000000001,29.2,60.0,0
46.0,8.8,1297.2,76.0,95.92000000000002,352.0,2464.0,2472.8,281.0,280.0,230.0,5.0,28.2,40.0,1
70.0,7.6,1974.0,82.0,76.0,608.0,2135.6,2143.2,282.0,281.0,336.00000000000006,4.800000000000001,28.2,80.0,1
81.0,0.7,2122.2,83.0,7.699999999999999,21.0,197.4,198.1,283.0,282.0,421.19999999999993,5.199999999999999,26.2,30.0,1
88.0,0.9,2455.2,83.0,9.18,72.0,254.7,255.6,284.0,283.0,281.5999999999999,3.1999999999999993,27.9,80.0,1
79.0,8.2,2117.2000000000003,78.0,205.82,656.0,2328.7999999999997,2337.0,285.0,284.0,442.4000000000001,5.600000000000001,26.8,80.0,1
47.0,7.1,1236.1,70.0,200.93,142.0,2023.5,2030.6,286.0,285.0,178.60000000000002,3.8000000000000007,26.3,20.0,1
79.0,3.1,2085.6,79.0,70.99,186.0,886.6,889.7,287.0,286.0,197.5,2.5,26.4,60.0,1
83.0,3.5,2099.9,79.0,53.55,245.0,1004.5,1008.0,288.0,287.0,249.0,3.0,25.3,70.0,1
49.0,7.1,1288.7,73.0,113.6,497.0,2044.8,2051.9,289.0,288.0,127.40000000000006,2.6000000000000014,26.3,70.0,0
83.0,3.0,2182.9,75.0,66.0,120.0,867.0,870.0,290.0,289.0,514.5999999999999,6.199999999999999,26.3,40.0,1
78.0,1.0,2176.2,84.0,14.6,40.0,290.0,291.0,291.0,290.0,296.39999999999975,3.799999999999997,27.9,40.0,1
84.0,2.4,2184.0,81.0,28.799999999999997,168.0,698.4,700.8,292.0,291.0,310.79999999999995,3.6999999999999993,26.0,70.0,1
78.0,6.5,2254.2,81.0,234.0,325.0,1898.0,1904.5,293.0,292.0,569.3999999999997,7.299999999999997,28.9,50.0,1
66.0,3.2,1735.8,76.0,79.68,256.0,937.6,940.8,294.0,293.0,125.40000000000016,1.900000000000002,26.3,80.0,1
58.0,9.4,1571.8000000000002,78.0,145.70000000000002,470.0,2763.6,2773.0,295.0,294.0,197.20000000000013,3.400000000000002,27.1,50.0,0
81.0,0.0,2033.1,85.0,0.0,0.0,0.0,0.0,296.0,295.0,162.0,2.0,25.1,80.0,1
88.0,0.1,2446.4,92.0,1.1,6.0,29.6,29.700000000000003,297.0,296.0,545.5999999999999,6.199999999999999,27.8,60.0,1
84.0,3.1,2385.6,89.0,61.38,186.0,920.7,923.8,298.0,297.0,369.5999999999999,4.399999999999999,28.4,60.0,1
88.0,0.1,2305.6,91.0,3.95,4.0,29.8,29.9,299.0,298.0,158.40000000000006,1.8000000000000007,26.2,40.0,1
70.0,5.0,2079.0,86.0,80.0,350.0,1495.0,1500.0,300.0,299.0,391.99999999999983,5.599999999999998,29.7,70.0,1
79.0,6.9,2354.2000000000003,82.0,100.74,552.0,2070.0,2076.9,301.0,300.0,608.3,7.699999999999999,29.8,80.0,1
88.0,1.2,2446.4,86.0,10.44,60.0,361.2,362.4,302.0,301.0,299.20000000000016,3.400000000000002,27.8,50.0,1
83.0,4.5,2224.4,91.0,44.55,225.0,1359.0,1363.5,303.0,302.0,307.09999999999997,3.6999999999999993,26.8,50.0,0
88.0,0.4,2631.2,93.0,3.64,16.0,121.2,121.6,304.0,303.0,484.0,5.5,29.9,40.0,1
84.0,1.1,2175.6,81.0,15.95,88.0,334.40000000000003,335.5,305.0,304.0,235.19999999999976,2.799999999999997,25.9,80.0,1
88.0,2.0,2543.2,85.0,19.6,160.0,610.0,612.0,306.0,305.0,475.1999999999999,5.399999999999999,28.9,80.0,1
88.0,0.6,2455.2,86.0,8.819999999999999,42.0,183.6,184.2,307.0,306.0,396.0,4.5,27.9,70.0,1
81.0,0.8,2122.2,91.0,13.12,32.0,245.6,246.4,308.0,307.0,210.59999999999985,2.599999999999998,26.2,40.0,1
46.0,9.1,1338.6,75.0,71.89,546.0,2802.7999999999997,2811.9,309.0,308.0,248.4000000000001,5.400000000000002,29.1,60.0,0
84.0,0.1,2125.2000000000003,82.0,4.38,7.0,30.9,31.0,310.0,309.0,470.4000000000001,5.600000000000001,25.3,70.0,0
84.0,2.4,1957.2,90.0,49.2,120.0,744.0,746.4,311.0,310.0,428.4000000000001,5.100000000000001,23.3,50.0,1
72.0,6.1,1612.8,67.0,215.33,427.0,1897.1,1903.2,312.0,311.0,345.5999999999998,4.799999999999997,22.4,70.0,0
80.0,1.2,1704.0,86.0,15.36,84.0,374.4,375.6,313.0,312.0,328.0000000000001,4.100000000000001,21.3,70.0,1
82.0,2.4,1754.8,73.0,94.8,48.0,751.1999999999999,753.6,314.0,313.0,344.3999999999999,4.199999999999999,21.4,20.0,1
85.0,0.7,1810.5,93.0,10.15,28.0,219.8,220.5,315.0,314.0,204.00000000000017,2.400000000000002,21.3,40.0,1
83.0,3.1,1701.5,88.0,70.99,217.0,976.5,979.6,316.0,315.0,49.80000000000012,0.6000000000000014,20.5,70.0,1
90.0,0.2,2403.0,92.0,3.84,8.0,63.2,63.400000000000006,317.0,316.0,413.99999999999983,4.599999999999998,26.7,40.0,1
93.0,0.5,2157.6,93.0,19.15,35.0,158.5,159.0,318.0,317.0,297.5999999999999,3.1999999999999993,23.2,70.0,1
87.0,0.0,1922.7,90.0,0.0,0.0,0.0,0.0,319.0,318.0,243.60000000000005,2.8000000000000007,22.1,50.0,1
38.0,5.7,729.6,78.0,205.2,456.0,1818.3,1824.0,320.0,319.0,0.0,0.0,19.2,80.0,1
44.0,6.7,1108.8,75.0,193.63,402.0,2144.0,2150.7000000000003,321.0,320.0,365.2000000000001,8.3,25.2,60.0,1
82.0,0.5,1558.0,77.0,17.9,35.0,160.5,161.0,322.0,321.0,172.2000000000001,2.1000000000000014,19.0,70.0,1
89.0,3.4,2296.2000000000003,86.0,74.8,170.0,1094.8,1098.2,323.0,322.0,498.40000000000015,5.600000000000001,25.8,50.0,1
59.0,4.9,1233.1,90.0,69.58,49.0,1582.7,1587.6,324.0,323.0,259.5999999999999,4.399999999999999,20.9,10.0,0
88.0,0.0,1865.6,93.0,0.0,0.0,0.0,0.0,325.0,324.0,220.0,2.5,21.2,60.0,1
53.0,5.0,1309.1,77.0,59.0,100.0,1625.0,1630.0,326.0,325.0,291.5,5.5,24.7,20.0,0
93.0,0.2,1962.3,86.0,2.3600000000000003,10.0,65.2,65.4,327.0,326.0,130.2000000000002,1.400000000000002,21.1,50.0,1
60.0,6.8,1470.0,65.0,240.03999999999996,408.0,2223.6,2230.4,328.0,327.0,438.00000000000006,7.300000000000001,24.5,60.0,0
94.0,0.0,1814.2,77.0,0.0,0.0,0.0,0.0,329.0,328.0,272.6000000000002,2.900000000000002,19.3,10.0,1
17.0,3.1,341.70000000000005,73.0,128.03,124.0,1019.9,1023.0,330.0,329.0,61.200000000000024,3.6000000000000014,20.1,40.0,0
89.0,0.2,1682.1,78.0,4.5600000000000005,8.0,66.0,66.2,331.0,330.0,338.19999999999993,3.799999999999999,18.9,40.0,1
43.0,9.1,808.4,75.0,359.45,182.0,3012.1,3021.2,332.0,331.0,275.2,6.4,18.8,20.0,0
88.0,0.0,1540.0,77.0,0.0,0.0,0.0,0.0,333.0,332.0,545.5999999999999,6.199999999999999,17.5,20.0,1
80.0,0.2,1384.0,87.0,5.460000000000001,6.0,66.60000000000001,66.8,334.0,333.0,352.0,4.4,17.3,30.0,1
69.0,3.3,1676.7,79.0,99.0,231.0,1102.2,1105.5,335.0,334.0,310.5,4.5,24.3,70.0,0
75.0,5.1,1590.0,67.0,182.58,254.99999999999997,1708.4999999999998,1713.6,336.0,335.0,360.00000000000006,4.800000000000001,21.2,50.0,0
69.0,7.7,1476.6,75.0,138.6,308.0,2587.2000000000003,2594.9,337.0,336.0,289.79999999999995,4.199999999999999,21.4,40.0,0
49.0,3.9,862.4000000000001,76.0,136.89,273.0,1314.3,1318.2,338.0,337.0,137.20000000000005,2.8000000000000007,17.6,70.0,0
88.0,4.1,1839.2,80.0,89.78999999999999,82.0,1385.8,1389.9,339.0,338.0,176.0,2.0,20.9,20.0,1
88.0,0.2,1848.0,82.0,4.18,10.0,67.8,68.0,340.0,339.0,316.8000000000001,3.6000000000000014,21.0,50.0,1
75.0,3.1,1597.5,89.0,77.81,93.0,1054.0,1057.1,341.0,340.0,142.50000000000017,1.900000000000002,21.3,30.0,1
55.0,6.8,995.5,75.0,227.12,204.0,2318.7999999999997,2325.6,342.0,341.0,66.00000000000016,1.2000000000000028,18.1,30.0,0
86.0,0.7,1728.6,79.0,20.09,42.0,239.4,240.1,343.0,342.0,412.80000000000007,4.800000000000001,20.1,60.0,0
87.0,1.8,1496.4,79.0,59.22,108.0,617.4,619.2,344.0,343.0,382.7999999999999,4.399999999999999,17.2,60.0,0
80.0,0.0,1784.0,87.0,0.0,0.0,0.0,0.0,345.0,344.0,408.0000000000001,5.100000000000001,22.3,20.0,1
88.0,0.1,1425.6,88.0,2.84,2.0,34.5,34.6,346.0,345.0,237.5999999999999,2.6999999999999993,16.2,20.0,1
85.0,0.0,1496.0000000000002,77.0,0.0,0.0,0.0,0.0,347.0,346.0,272.0000000000001,3.200000000000001,17.6,30.0,0
85.0,1.3,1487.5,92.0,15.340000000000002,52.0,451.1,452.4,348.0,347.0,186.99999999999991,2.1999999999999993,17.5,40.0,0
81.0,0.0,1336.5,83.0,0.0,0.0,0.0,0.0,349.0,348.0,113.40000000000003,1.4000000000000004,16.5,60.0,1
70.0,7.9,1491.0,79.0,151.68,395.0,2757.1,2765.0,350.0,349.0,328.99999999999994,4.699999999999999,21.3,50.0,1
89.0,0.1,1619.8,85.0,1.6,4.0,35.0,35.1,351.0,350.0,186.8999999999998,2.099999999999998,18.2,40.0,0
88.0,0.2,1918.4,89.0,4.5,8.0,70.2,70.4,352.0,351.0,528.0,6.0,21.8,40.0,0
88.0,0.3,1874.4,76.0,9.06,6.0,105.6,105.9,353.0,352.0,193.5999999999999,2.1999999999999993,21.3,20.0,0
81.0,0.3,1692.9,83.0,7.53,21.0,105.9,106.2,354.0,353.0,162.0,2.0,20.9,70.0,1
70.0,1.5,1491.0,79.0,20.85,60.0,531.0,532.5,355.0,354.0,293.99999999999994,4.199999999999999,21.3,40.0,0
81.0,1.5,1514.7,75.0,38.849999999999994,90.0,532.5,534.0,356.0,355.0,178.19999999999993,2.1999999999999993,18.7,60.0,0
84.0,5.2,1873.2,84.0,78.52,104.0,1851.2,1856.4,357.0,356.0,478.7999999999999,5.699999999999999,22.3,20.0,1
91.0,0.0,1719.9,75.0,0.0,0.0,0.0,0.0,358.0,357.0,327.5999999999998,3.599999999999998,18.9,70.0,1
48.0,7.7,1027.1999999999998,76.0,109.34,231.0,2756.6,2764.3,359.0,358.0,201.59999999999997,4.199999999999999,21.4,30.0,1
95.0,0.0,2004.5,97.0,0.0,0.0,0.0,0.0,360.0,359.0,370.5000000000002,3.900000000000002,21.1,40.0,1
91.0,0.2,1665.3,93.0,5.38,10.0,72.0,72.2,361.0,360.0,182.0,2.0,18.3,50.0,1
95.0,0.0,1995.0,95.0,0.0,0.0,0.0,0.0,362.0,361.0,247.00000000000017,2.6000000000000014,21.0,60.0,1
88.0,0.0,1874.4,92.0,0.0,0.0,0.0,0.0,363.0,362.0,167.2000000000002,1.900000000000002,21.3,50.0,1
97.0,0.0,1707.2,76.0,0.0,0.0,0.0,0.0,364.0,363.0,184.3000000000002,1.900000000000002,17.6,60.0,1
88.0,0.1,1848.0,94.0,4.2,6.0,36.4,36.5,365.0,364.0,272.8000000000001,3.1000000000000014,21.0,60.0,1
96.0,0.2,1641.6,93.0,4.0,6.0,73.0,0.2,1.0,365.0,240.00000000000017,2.5000000000000018,17.1,30.0,1
93.0,0.0,1980.9,96.0,0.0,0.0,0.0,0.0,2.0,366.0,148.80000000000013,1.6000000000000014,21.3,50.0,1
88.0,3.8,1830.4,75.0,112.48,152.0,1394.6,11.4,3.0,367.0,448.8000000000001,5.100000000000001,20.8,40.0,1
80.0,0.4,1296.0,84.0,20.24,8.0,147.20000000000002,1.6,4.0,368.0,368.0,4.6,16.2,20.0,1
68.0,6.0,822.8,75.0,165.60000000000002,420.0,2214.0,30.0,5.0,369.0,61.200000000000024,0.9000000000000004,12.1,70.0,0
100.0,0.0,1430.0,92.0,0.0,0.0,0.0,0.0,6.0,370.0,290.00000000000006,2.9000000000000004,14.3,50.0,1
94.0,0.0,1616.8,92.0,0.0,0.0,0.0,0.0,7.0,371.0,676.8,7.199999999999999,17.2,50.0,1
78.0,2.2,1240.2,81.0,65.12,44.0,818.4000000000001,17.6,8.0,372.0,397.7999999999999,5.1,15.9,20.0,0
100.0,0.0,1430.0,92.0,0.0,0.0,0.0,0.0,9.0,373.0,270.0000000000001,2.700000000000001,14.3,20.0,1
87.0,0.1,1252.8,59.0,2.59,7.0,37.4,1.0,10.0,374.0,313.2,3.5999999999999996,14.4,70.0,1
84.0,1.3,1402.8,75.0,39.26,78.0,487.5,14.3,11.0,375.0,596.4,7.1,16.7,60.0,1
96.0,0.0,1488.0,77.0,0.0,0.0,0.0,0.0,12.0,376.0,499.19999999999993,5.199999999999999,15.5,40.0,1
100.0,0.0,1739.9999999999998,72.0,0.0,0.0,0.0,0.0,13.0,377.0,559.9999999999998,5.599999999999998,17.4,10.0,0
100.0,0.0,1780.0,97.0,0.0,0.0,0.0,0.0,14.0,378.0,300.0,3.0,17.8,50.0,1
60.0,5.3,990.0,59.0,72.08,212.0,2008.7,79.5,15.0,379.0,300.0,5.0,16.5,40.0,0
80.0,2.2,1224.0,91.0,43.56,88.0,836.0000000000001,35.2,16.0,380.0,296.0000000000001,3.700000000000001,15.3,40.0,1
19.0,10.2,364.8,72.0,168.29999999999998,204.0,3886.2,173.39999999999998,17.0,381.0,125.4,6.6,19.2,20.0,0
88.0,0.0,1548.8000000000002,79.0,0.0,0.0,0.0,0.0,18.0,382.0,721.6000000000001,8.200000000000001,17.6,20.0,1
95.0,0.0,1064.0,77.0,0.0,0.0,0.0,0.0,19.0,383.0,398.99999999999994,4.199999999999999,11.2,40.0,1
23.0,8.8,296.7,59.0,279.84000000000003,88.0,3379.2000000000003,176.0,20.0,384.0,124.2,5.4,12.9,10.0,0
92.0,0.0,1711.2,92.0,0.0,0.0,0.0,0.0,21.0,385.0,257.6000000000001,2.8000000000000007,18.6,20.0,1
92.0,0.0,1600.8,90.0,0.0,0.0,0.0,0.0,22.0,386.0,174.79999999999987,1.8999999999999984,17.4,40.0,1
46.0,7.1,993.6,65.0,90.88,426.0,2747.7,163.29999999999998,23.0,387.0,243.80000000000004,5.300000000000001,21.6,60.0,0
88.0,0.5,1900.8,95.0,10.4,35.0,194.0,12.0,24.0,388.0,105.60000000000024,1.2000000000000028,21.6,70.0,1
86.0,0.7,1917.8,91.0,13.86,35.0,272.29999999999995,17.5,25.0,389.0,120.40000000000018,1.400000000000002,22.3,50.0,1
93.0,0.0,2148.3,92.0,0.0,0.0,0.0,0.0,26.0,390.0,306.9000000000001,3.3000000000000007,23.1,190.0,1
86.0,1.6,2124.2,89.0,24.480000000000004,176.0,625.6,43.2,27.0,391.0,352.5999999999998,4.099999999999998,24.7,110.0,1
49.0,6.7,1190.7,65.0,184.92,402.0,2626.4,187.6,28.0,392.0,205.79999999999995,4.199999999999999,24.3,60.0,0
83.0,2.2,2066.7,82.0,38.5,110.0,864.6,63.8,29.0,393.0,439.89999999999975,5.299999999999997,24.9,50.0,0
93.0,0.0,1980.9,90.0,0.0,0.0,0.0,0.0,30.0,394.0,111.59999999999994,1.1999999999999993,21.3,70.0,1
80.0,0.6,1712.0,91.0,14.1,12.0,237.0,18.6,31.0,395.0,343.9999999999998,4.299999999999997,21.4,20.0,1
81.0,0.0,1871.1,79.0,0.0,0.0,0.0,0.0,32.0,396.0,186.30000000000007,2.3000000000000007,23.1,50.0,1
95.0,0.2,1862.0,79.0,5.760000000000001,16.0,79.4,6.6000000000000005,33.0,397.0,465.5000000000002,4.900000000000002,19.6,80.0,1
84.0,0.0,1873.2,91.0,0.0,0.0,0.0,0.0,34.0,398.0,109.20000000000006,1.3000000000000007,22.3,80.0,1
43.0,10.2,881.5,77.0,154.01999999999998,408.0,4069.8,357.0,35.0,399.0,219.3,5.1,20.5,40.0,0
84.0,0.2,1789.2,90.0,5.18,14.0,80.0,7.2,36.0,400.0,344.4000000000001,4.100000000000001,21.3,70.0,1
88.0,0.4,2191.2,85.0,16.16,16.0,160.4,14.8,37.0,401.0,431.1999999999999,4.899999999999999,24.9,40.0,1
92.0,0.0,2254.0,86.0,0.0,0.0,0.0,0.0,38.0,402.0,331.20000000000016,3.6000000000000014,24.5,70.0,1
83.0,0.0,1817.7,78.0,0.0,0.0,0.0,0.0,39.0,403.0,207.5,2.5,21.9,40.0,0
